arxiv_id,title,first_submitted,primary_category,D1,D2,D3,D4,D5,D6,D7_code,D7_data,D8,D9,needs_fulltext,evidence
2604.01195,ORBIT: Scalable and Verifiable Data Generation for Search Agents on a Tight Budget,2026-04-01,cs.CL,BENCHMARK,NA,NA,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,YES,METHOD,NONE_CLAIMED,0,"'we introduce ORBIT, a training dataset with 20K reasoning-intensive queries'; 'Our framework, code and datasets are open-sourced and available publicly'."
2604.01354,Open-Domain Safety Policy Construction,2026-04-01,cs.CL,SYSTEM,L1_STAGE,LITERATURE;WRITING,OTHER,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,NO,CAPABILITY,CO_PERFORMER,0,"'We present Deep Policy Research (DPR), a minimal agentic system that drafts a full content moderation policy based on only human-written seed domain information'; 'We release our experiment code'."
2604.02592,AI Fact-Checking in the Wild: A Field Evaluation of LLM-Written Community Notes on X,2026-04-03,cs.CY,CASE_STUDY,L2_PIPELINE,LITERATURE;WRITING,SOCIAL_SCI,REAL_WORLD,NONE,NO,NO,CAPABILITY,EVALUATOR,0,"'first field evaluation of LLM-based fact-checking deployed on a live social media platform'; 'a multi-step pipeline that ... conducts web and platform-native search, and writes contextual notes, was deployed to write 1,614 notes'; humans rate notes ('108,169 ratings from 42,521 raters')."
2604.02988,Self-Optimizing Multi-Agent Systems for Deep Research,2026-04-03,cs.IR,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'we explore various multi-agent optimization methods to show that enabling agents to self-play and explore different prompt combinations can produce high-quality Deep Research systems' - optimization method, not a named system."
2604.03159,BibTeX Citation Hallucinations in Scientific Publishing Agents: Evaluation and Mitigation,2026-04-03,cs.DL,BENCHMARK,NA,WRITING,MULTI,BENCHMARK_METRIC,PROVENANCE;REPRO_ARTIFACTS,YES,YES,METHOD,UNSPECIFIED,0,"'We construct a benchmark of 931 papers across four scientific domains'; 'We release the benchmark, error taxonomy, and clibib tool'; deterministic retrieval 'from the Zotero Translation Server with CrossRef fallback' = claims-to-source linking."
2604.03173,Detecting and Correcting Reference Hallucinations in Commercial LLMs and Deep Research Agents,2026-04-03,cs.CL,BENCHMARK,NA,LITERATURE;WRITING,MULTI,BENCHMARK_METRIC,PROVENANCE;REPRO_ARTIFACTS,YES,YES,METHOD,UNSPECIFIED,0,"'We address six research questions about citation URL validity using 10 models and agents on DRBench ... and ExpertQA'; 'we release urlhealth, an open-source tool'; 'The tool and all data are publicly available.'"
2604.03338,The Ideation Bottleneck: Decomposing the Quality Gap Between AI-Generated and Human Economics Research,2026-04-03,econ.GN,BENCHMARK,NA,NA,SOCIAL_SCI,LLM_JUDGE,NONE,NO,NO,CAPABILITY,UNSPECIFIED,0,'This paper decomposes the quality gap into two independent components'; evaluation via 'a comprehensive six-dimension rubric assessed by Gemini 3.1 Flash Lite'; no new system built.
2604.04017,GeoBrowse: A Geolocation Benchmark for Agentic Tool Use with Expert-Annotated Reasoning Traces,2026-04-05,cs.CL,BENCHMARK,NA,NA,OTHER,BENCHMARK_METRIC,TRACES;PROVENANCE;REPRO_ARTIFACTS,YES,YES,METHOD,EVALUATOR,0,"'we introduce GeoBrowse, a geolocation benchmark'; 'release expert-annotated stepwise traces grounded in verifiable evidence for trajectory-level analysis'; github link provided."
2604.04324,RESCORE: LLM-Driven Simulation Recovery in Control Systems Research Papers,2026-04-06,cs.AI,SYSTEM,L3_CLOSED_LOOP,LITERATURE;EXECUTION;ANALYSIS,OTHER,BENCHMARK_METRIC;REAL_WORLD,NONE,PARTIAL,PARTIAL,CAPABILITY,NONE_CLAIMED,0,"'RESCORE, a three component LLM agentic framework, Analyzer, Coder, and Verifier ... uses iterative execution feedback and visual comparison'; 'recovers task coherent simulations for 40.7% of benchmark instances' (reproduction of published results); 'We will release our benchmark and agents' (not yet available)."
2604.04503,Memory Intelligence Agent,2026-04-06,cs.AI,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'we propose a novel Memory Intelligence Agent (MIA) framework, consisting of a Manager-Planner-Executor architecture'; 'Extensive experiments across eleven benchmarks'; only search/evidence-gathering stage demonstrated."
2604.05550,AutoSOTA: An End-to-End Automated Research System for State-of-the-Art AI Model Discovery,2026-04-07,cs.CL,SYSTEM,L3_CLOSED_LOOP,IDEATION;LITERATURE;EXP_DESIGN;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC;REAL_WORLD,NONE,NO,NO,DISCOVERY,NONE_CLAIMED,0,"'AutoSOTA, an end-to-end automated research system'; 'eight specialized agents that ... generate and schedule optimization ideas, and supervise validity'; 'successfully discovers 105 new SOTA models that surpass the original reported methods'; automated replication of published papers."
2604.05557,EpiBench: Benchmarking Multi-turn Research Workflows for Multimodal Agents,2026-04-07,cs.CL,BENCHMARK,NA,LITERATURE,OTHER,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'we introduce EpiBench, an episodic multi-turn multimodal benchmark'; agents 'navigate across papers over multiple turns, align evidence from figures and tables'."
2604.05587,ResearchEVO: An End-to-End Framework for Automated Scientific Discovery and Documentation,2026-04-07,cs.AI,SYSTEM,L4_FULL,IDEATION;LITERATURE;EXP_DESIGN;EXECUTION;WRITING,MULTI,BENCHMARK_METRIC,PROVENANCE,NO,NO,DISCOVERY,NONE_CLAIMED,0,"'ResearchEVO is the first system to cover this full pipeline end to end'; 'autonomously generates a complete, publication-ready research paper ... with explicit anti-hallucination verification and automated experiment design'; 'the Evolution Phase discovered human-interpretable algorithmic mechanisms that had not been previously proposed'; two domains (Quantum Error Correction, PINNs)."
2604.05854,Deep Researcher Agent: An Autonomous Framework for 24/7 Deep Learning Experimentation with Zero-Cost Monitoring,2026-04-07,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC;REAL_WORLD,REPRO_ARTIFACTS,YES,NO,CAPABILITY,NONE_CLAIMED,0,"'the full experiment lifecycle: hypothesis formation, code implementation, training execution, result analysis, and iterative refinement'; 'In sustained deployments spanning 30+ days, the framework autonomously completed 500+ experiment cycles ... achieving a 52% improvement over baseline metrics'; code link given."
2604.05952,Towards Trustworthy Report Generation: A Deep Research Agent with Progressive Confidence Estimation and Calibration,2026-04-07,cs.AI,SYSTEM,L2_PIPELINE,LITERATURE;WRITING,OTHER,BENCHMARK_METRIC,PROVENANCE;UNCERTAINTY,NO,NO,METHOD,UNSPECIFIED,1,'we propose a novel deep research agent that incorporates progressive confidence estimation and calibration within the report generation pipeline'; 'ground outputs in verifiable evidence while assigning confidence scores to individual claims'. Evaluation only described as 'Experimental results and case studies' and 'increases user trust' - unclear who evaluated.
2604.06474,DataSTORM: Deep Research on Large-Scale Databases using Exploratory Data Analysis and Data Storytelling,2026-04-07,cs.CL,SYSTEM,L3_CLOSED_LOOP,IDEATION;LITERATURE;ANALYSIS;WRITING,OTHER,BENCHMARK_METRIC;HUMAN_EXPERT,NONE,NO,PARTIAL,CAPABILITY,EVALUATOR,0,"'an LLM-based agentic system capable of autonomously conducting research'; 'discovering candidate theses from data, validating them through iterative cross-source investigation'; 'across both automated metrics and human evaluations'; 'we further introduce a new dataset built on ACLED' (no link stated)."
2604.07720,Towards Knowledgeable Deep Research: Framework and Benchmark,2026-04-09,cs.AI,SYSTEM,L2_PIPELINE,LITERATURE;ANALYSIS;WRITING,MULTI,BENCHMARK_METRIC;LLM_JUDGE,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,1,"'we propose the Hybrid Knowledge Analysis framework (HKA), a multi-agent architecture that reasons over both kinds of knowledge and integrates the texts, figures, and tables into coherent multimodal reports'; 'KDR-Bench, which covers 9 domains'. Mixed system+benchmark paper; artifact appears headline."
2604.07927,EigentSearch-Q+: Enhancing Deep Research Agents with Structured Reasoning Tools,2026-04-09,cs.AI,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,TRACES,PARTIAL,NO,METHOD,NONE_CLAIMED,0,"'we introduce Q+, a set of query and evidence processing tools'; integrated into 'Eigent, an open-source, production-ready multi-agent workforce'; 'produces more coherent tool-calling trajectories by making search progress and evidence handling explicit'."
2604.08590,AlphaLab: Autonomous Multi-Agent Research Across Optimization Domains with Frontier LLMs,2026-03-31,cs.LG,SYSTEM,L3_CLOSED_LOOP,EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,MULTI,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,NO,CAPABILITY,NONE_CLAIMED,0,"'Given only a dataset and a natural-language objective, AlphaLab proceeds through three phases without human intervention'; three domains (CUDA kernels, LLM pretraining, traffic forecasting); 'release all code at https://brendanhogan.github.io/alphalab-paper/'. Not L4 since input is a given dataset+objective, not a full question-to-manuscript claim."
2604.09251,"DRBENCHER: Can Your Agent Identify the Entity, Retrieve Its Properties and Do the Math?",2026-04-10,cs.AI,BENCHMARK,NA,NA,MULTI,BENCHMARK_METRIC;HUMAN_EXPERT,NONE,NO,NO,METHOD,EVALUATOR,0,"'We introduce DRBENCHER, a synthetic benchmark generator'; 'five domains: biochemistry, financial, geophysical, security, and history'; 'Human evaluation shows 76% validity'."
2604.09554,LABBench2: An Improved Benchmark for AI Systems Performing Biology Research,2026-02-04,cs.AI,BENCHMARK,NA,NA,BIOMED,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,YES,METHOD,NONE_CLAIMED,0,"'we introduce an evolution of that benchmark, LABBench2'; 'we provide the task dataset at https://huggingface.co/datasets/futurehouse/labbench2 and a public eval harness at https://github.com/EdisonScientific/labbench2'."
2604.09584,Agentic Exploration of PDE Spaces using Latent Foundation Models for Parameterized Simulations,2026-02-26,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,PHYSICS,NONE,NONE,NO,NO,DISCOVERY,NONE_CLAIMED,1,"'A hierarchical agent architecture orchestrates exploration through a closed loop of hypothesis, experimentation, analysis and verification, with a tool-modular interface requiring no user support'; 'autonomously evaluates over 1,600 parameter-location pairs and discovers divergent scaling laws'. No explicit evaluation protocol described in the abstract."
2604.09590,DeepReviewer 2.0: A Traceable Agentic System for Auditable Scientific Peer Review,2026-03-03,cs.AI,SYSTEM,L1_STAGE,REVIEW,GENERAL_ML,BENCHMARK_METRIC;HUMAN_EXPERT,TRACES;PROVENANCE,NO,NO,CAPABILITY,UNSPECIFIED,0,"'produces a traceable review package with anchored annotations, localized evidence, and executable follow-up actions'; 'On 134 ICLR 2025 submissions'; 'winning 71.63% of micro-averaged blind comparisons against a human review committee'; 'assistive tool rather than a decision proxy'."
2604.09621,Competing with AI Scientists: Agent-Driven Approach to Astrophysics Research,2026-03-18,cs.AI,CASE_STUDY,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,PHYSICS,BENCHMARK_METRIC;REAL_WORLD,NONE,NO,NO,CAPABILITY,CO_PERFORMER,0,"'specialized agents collaborate to generate research ideas, write and execute code, evaluate results, and iteratively refine the overall pipeline'; 'the integration of human intervention enabled our agent-driven workflow to achieve a first-place result in the challenge'."
2604.09793,GIANTS: Generative Insight Anticipation from Scientific Literature,2026-04-10,cs.CL,BENCHMARK,NA,IDEATION,MULTI,BENCHMARK_METRIC;LLM_JUDGE;HUMAN_EXPERT,REPRO_ARTIFACTS,YES,YES,METHOD,EVALUATOR,0,"'We introduce insight anticipation, a generation task'; 'GiantsBench, a benchmark of 17k examples across eight scientific domains'; 'We evaluate models using an LM judge'; 'Human evaluations further show'; 'We release our code, benchmark, and model'."
2604.10696,Camyla: Scaling Autonomous Research in Medical Image Segmentation,2026-04-12,cs.AI,SYSTEM,L4_FULL,IDEATION;LITERATURE;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,BIOMED,BENCHMARK_METRIC;HUMAN_EXPERT,NONE,NO,NO,CAPABILITY,EVALUATOR,0,"'Camyla transforms raw datasets into literature-grounded research proposals, executable experiments, and complete manuscripts without human intervention'; 'under a strict zero-intervention protocol'; 'Senior human reviewers score the generated manuscripts'."
2604.10741,Deep-Reporter: Deep Research for Grounded Multimodal Long-Form Generation,2026-04-12,cs.CL,SYSTEM,L3_CLOSED_LOOP,LITERATURE;WRITING,MULTI,BENCHMARK_METRIC,PROVENANCE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'a unified agentic framework for grounded multimodal long-form generation' orchestrating search, synthesis and context management with no human gates mentioned; 'optimal citation placement' supports PROVENANCE; 'M2LongBench, ... 247 research tasks across 9 domains' supports MULTI."
2604.10938,AgentWebBench: Benchmarking Multi-Agent Coordination in Agentic Web,2026-04-13,cs.MA,BENCHMARK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,YES,METHOD,NONE_CLAIMED,0,"'we introduce AgentWebBench, a benchmark that evaluates how well a user agent synthesizes answers'; 'Code, data, and APIs are released on https://github.com/cxcscmu/AgentWebBench'."
2604.11307,PaperScope: A Multi-Modal Multi-Document Benchmark for Agentic Deep Research Across Massive Scientific Papers,2026-04-13,cs.AI,BENCHMARK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'we introduce PaperScope, a multi-modal multi-document benchmark designed for agentic deep research'; built on 'a knowledge graph of over 2,000 AI papers'."
2604.11753,Agentic Aggregation for Parallel Scaling of Long-Horizon Agentic Tasks,2026-04-13,cs.CL,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'we propose AggAgent, an aggregation agent that treats parallel trajectories as an environment' — an aggregation method applied across agentic search/deep research systems, evaluated 'across six benchmarks and three model families'."
2604.11924,GoodPoint: Learning Constructive Scientific Paper Feedback from Author Responses,2026-04-13,cs.AI,FRAMEWORK,NA,REVIEW,GENERAL_ML,BENCHMARK_METRIC;HUMAN_EXPERT,NONE,NO,NO,METHOD,CO_PERFORMER,0,"'we introduce GoodPoint, a training recipe'; 'We further validate these findings through an expert human study'; 'use to augment and empower researchers rather than to automate research without human oversight'."
2604.11957,Agentic LLM Reasoning in a Self-Driving Laboratory for Air-Sensitive Lithium Halide Spinel Conductors,2026-04-13,cond-mat.mtrl-sci,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,MATERIALS,REAL_WORLD,TRACES,NO,NO,DISCOVERY,NONE_CLAIMED,0,'we structure autonomous experimental design through abductive and inductive reasoning'; 'a synthesis campaign comprising 352 samples' on a robotic platform; 'by inspecting the AI's reasoning processes' supports TRACES.
2604.12144,VERITAS: A Multi-Agent Co-Scientist for Verifiable Image-Derived Hypothesis Testing,2026-04-13,cs.MA,SYSTEM,L3_CLOSED_LOOP,EXP_DESIGN;EXECUTION;ANALYSIS,BIOMED,BENCHMARK_METRIC,TRACES;PROVENANCE;REPRO_ARTIFACTS;UNCERTAINTY,YES,YES,CAPABILITY,NONE_CLAIMED,0,"'autonomously tests natural-language hypotheses and produces a fully auditable evidence trail, tracing every conclusion through executable outputs'; 'classifies outcomes as Supported, Refuted, Underpowered, or Invalid'; 'We release code, hypothesis bank, and evaluation pipeline'."
2604.12243,Continuous Knowledge Metabolism: Generating Scientific Hypotheses from Evolving Literature,2026-04-14,cs.CL,SYSTEM,L3_CLOSED_LOOP,LITERATURE;IDEATION,GENERAL_ML,BENCHMARK_METRIC;HELD_OUT_TRANSFER,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'continuous literature metabolism via sliding windows that maintain an evolving knowledge state'; 'predictive evaluation, which grades hypotheses against papers published after the generation window' supports HELD_OUT_TRANSFER."
2604.13418,MERRIN: A Benchmark for Multimodal Evidence Retrieval and Reasoning in Noisy Web Environments,2026-04-15,cs.CL,BENCHMARK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'we introduce MERRIN ..., a human-annotated benchmark for evaluating search-augmented agents'; human comparison is a baseline, not expert assessment of system outputs."
2604.13699,MIND: AI Co-Scientist for Material Research,2026-04-15,cs.MA,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXECUTION;ANALYSIS,MATERIALS,NONE,REPRO_ARTIFACTS,YES,NO,CAPABILITY,NONE_CLAIMED,1,"'MIND organizes the scientific discovery process into hypothesis refinement, experimentation, and debate-based validation within a multi-agent pipeline'; no empirical evaluation reported in the abstract (demo paper with code and video links)."
2604.14518,Mind DeepResearch Technical Report,2026-04-16,cs.AI,SYSTEM,L3_CLOSED_LOOP,LITERATURE;WRITING,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE;REAL_WORLD,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'a collaborative three-agent architecture (Planning Agent, DeepSearch Agent, and Report Agent)'; 'evaluated through a comprehensive multi-dimensional rubric system' (LLM_JUDGE); 'has been deployed as an online product in Li Auto' (REAL_WORLD)."
2604.14615,An AI Co-Data-Scientist for Prioritizing Candidate Biomarkers from Wearable Sensor Data,2026-04-16,cs.AI,SYSTEM,L2_PIPELINE,IDEATION;ANALYSIS;LITERATURE,BIOMED,HUMAN_EXPERT;HELD_OUT_TRANSFER,TRACES;UNCERTAINTY,NO,NO,CAPABILITY,GATEKEEPER,0,"'integrates multi-agent hypothesis generation, deterministic statistical analysis, adversarial validation and literature-grounded interpretation under human oversight'; 'In a 12-clinician review' (HUMAN_EXPERT); replication across DWB and GLOBEM cohorts (HELD_OUT_TRANSFER); 'clinician validity judgments aligned with CoDaS confidence tiers' (UNCERTAINTY)."
