arxiv_id,title,area,domain,cohort,first_submitted,claim_strength,autonomy,paper_type,repo_urls,archetype,lineage,institution,n_files,extensions
2607.16038,"SciForge: An AI-Native, Multimodal Workbench for Scientific Discovery",A8_scholarly_record,MULTI,2026-H2,2026-07-17,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/AGI4Sci/SciForge | github.com/AGI4Sci/m | github.com/AGI4Sci/molclaw | github.com/AGI4Sci/molclaw.Phase | github.com/AGI4Sci/scenari | github.com/AGI4Sci/scenario-01-research-sprint,FULL_PIPELINE,,,2022,.aux;.bat;.bbl;.bib;.blg;.bst;.cjs;.cls;.cmd;.css;.drawio;.eps
2504.03810,Hierarchically Encapsulated Representation for Protocol Design in Self-Driving Labs,A9_research_infrastructure,CHEMISTRY,2025-H1,2025-04-04,METHOD,NA,FRAMEWORK,huggingface.co/docs/transformers,DEAD,,,0,
2506.03444,Exploiting LLMs for Automatic Hypothesis Assessment via a Logit-Based Calibrated Prior,A9_research_infrastructure,GENERAL_ML,2025-H1,2025-06-03,METHOD,NA,FRAMEWORK,anonymous.4open.science/r/correlation_prior-3473,DEAD,,,0,
2508.06642,Benchmarking Self-Driving Labs,A9_research_infrastructure,MATERIALS,2025-H2,2025-08-08,METHOD,NA,SURVEY,github.com/kabrownlab/benchmarking,CODE_ONLY,,,37,.csv;.ipynb;.md;.pkl;.py;.svg
2508.11860,LARC: Towards Human-level Constrained Retrosynthesis Planning through an Agentic Framework,A9_research_infrastructure,CHEMISTRY,2025-H2,2025-08-16,CAPABILITY,L1_STAGE,SYSTEM,github.com/ninglab/LARC,FULL_PIPELINE,,,88,.csv;.gitkeep;.ipynb;.json;.jsonl;.lock;.md;.pkl;.png;.py;.sh;.toml
2509.25651,AutoLabs: Cognitive Multi-Agent Systems with Self-Correction for Autonomous Chemical Experimentation,A9_research_infrastructure,CHEMISTRY,2025-H2,2025-09-30,CAPABILITY,L1_STAGE,SYSTEM,github.com/pnnl/autolabs,DEMO_APP,,,56,.csv;.md;.pkl;.png;.py;.txt
2512.08935,From Script to Stage: Automating Experimental Design for Social Simulations with LLMs,A9_research_infrastructure,SOCIAL_SCI,2025-H2,2025-10-22,CAPABILITY,L1_STAGE,SYSTEM,github.com/RisingDate/FSTS,CODE_ONLY,,,48,.iml;.md;.png;.py;.txt;.xml
2512.23707,Training AI Co-Scientists Using Rubric Rewards,A9_research_infrastructure,MULTI,2025-H2,2025-12-29,METHOD,NA,FRAMEWORK,github.com/volcengine/verl | huggingface.co/datasets/facebook/research-plan-gen,FULL_PIPELINE,,,1156,.0;.0_a2;.0_a3;.1;.12;.13;.15;.2_a2_qwen3-5;.2_a3_qwen3-5;.awsefa;.base;.css
2601.23265,PaperBanana: Automating Academic Illustration for AI Scientists,A9_research_infrastructure,GENERAL_ML,2026-H1,2026-01-30,CAPABILITY,L1_STAGE,SYSTEM,github.com/BIT-DataLab/Edit-Banana | github.com/OpenDCAI/Paper2Any,FULL_PIPELINE,,,786,.bash;.cff;.conf;.css;.example;.gif;.html;.jinja;.jpg;.js;.json;.jsonl
2602.21201,Aletheia tackles FirstProof autonomously,A9_research_infrastructure,MATH_FORMAL,2026-H1,2026-02-24,CAPABILITY,L1_STAGE,CASE_STUDY,github.com/google-deepmind/superhuman,CODE_ONLY,,,123,.csv;.lean;.md;.pdf;.png;.tex
2603.15914,The Agentic Researcher: A Practical Guide to AI-Assisted Research in Mathematics and Machine Learning,A9_research_infrastructure,MULTI,2026-H1,2026-03-16,METHOD,NA,FRAMEWORK,github.com/AxiomMath/putnam2025 | github.com/IST-DASLab/gptq | github.com/ZIB-IOL/The-Agentic-Researcher | github.com/anomalyco/opencode,FULL_PIPELINE,,,6330,.aac;.astro;.cjs;.css;.desktop;.example;.html;.icns;.ico;.jpg;.js;.json
2603.20256,SciNav: A General Agent Framework for Scientific Coding Tasks,A9_research_infrastructure,GENERAL_ML,2026-H1,2026-03-11,CAPABILITY,L1_STAGE,SYSTEM,github.com/OSU-NLP-Group/SciNav | huggingface.co/deepseek-ai/DeepSeek-R1,STUB,,,1,.md
2603.29632,An Empirical Study of Multi-Agent Collaboration for Automated Research,A9_research_infrastructure,GENERAL_ML,2026-H1,2026-03-31,METHOD,NA,FRAMEWORK,github.com/karpathy/autoresearch | github.com/waltstephen/ArgusBot | github.com/wanshuiyin/Auto-claude-code-research- | github.com/yshenfab/MAAR,FULL_PIPELINE,,,212,.jpg;.js;.json;.md;.png;.py;.sh;.toml;.txt;.whl;.xsd;.yaml
2604.17745,HiRAS: A Hierarchical Multi-Agent Framework for Paper-to-Code Generation and Execution,A9_research_infrastructure,GENERAL_ML,2026-H1,2026-04-20,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/KOU-199024/HiRAS,CODE_ONLY,,,47,.md;.py;.sh;.txt;.yaml
2605.24002,Harnessing AtomisticSkills for Agentic Atomistic Research,A9_research_infrastructure,MULTI,2026-H1,2026-05-18,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/Aider-AI/aider | github.com/learningmatter-mit/AtomisticSk,FULL_PIPELINE,,,691,.c;.chatito;.clj;.cpp;.cs;.css;.d;.dart;.el;.elm;.env;.ex
2605.25964,LECTOR: Joint Optimization of Scientific Reasoning Graphs and Introduction Generation,A9_research_infrastructure,GENERAL_ML,2026-H1,2026-05-25,METHOD,NA,FRAMEWORK,github.com/Xiao-Youth/LECTOR,CODE_ONLY,,,265,.jpg;.md;.py;.sh;.txt;.yaml
2606.31831,An Agentic AI Framework to Accelerate Scientific Discovery in Plant Phenotyping,A9_research_infrastructure,OTHER,2026-H1,2026-06-30,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/crewAIInc/crewAI | github.com/langchain-ai/langgraph,FULL_PIPELINE,,,668,.ambr;.cjs;.example;.ipynb;.js;.json;.lock;.md;.mts;.png;.py;.svg
